Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9090.4897,0.3044,0.1529,0.1515,23.0334,0.1275,0.1259,0.0016,37.7762,16.2685,15.8371,9090.4897,14.6153,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9090.7941,29.2509,29.0081,0.2428,22.8565,29.3828,29.3701,0.0127,53.7403,13.0599,-15.9641,9090.7941,1.5010,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9120.0450,0.3072,0.1554,0.1518,22.9884,0.1200,0.1183,0.0017,37.5493,18.8344,16.1910,9120.0450,14.4409,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9120.3522,28.4683,28.1852,0.2831,22.8012,31.7743,31.7719,0.0024,56.0765,12.9185,-18.5272,9120.3522,1.5010,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9148.8205,0.3395,0.1746,0.1649,26.1072,0.1302,0.1284,0.0018,40.5267,17.1142,15.5498,9148.8205,14.2893,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9149.1600,29.7835,29.5194,0.2641,25.8979,29.9026,29.8887,0.0139,57.3014,13.0969,-16.7747,9149.1600,1.5009,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9178.9435,0.3496,0.1685,0.1811,26.0170,0.1445,0.1429,0.0016,40.6148,34.9785,16.6866,9178.9435,14.4533,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9179.2931,55.2402,54.8665,0.3737,25.8119,49.4311,30.7325,18.6986,75.2437,15.9627,-34.6289,9179.2931,0.0007,66.9218,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9234.5333,0.3789,0.1834,0.1955,20.0028,0.1503,0.1484,0.0019,35.9662,14.4449,39.2775,9234.5333,15.8131,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9234.9122,18.8253,18.5884,0.2369,19.7742,29.3515,29.3357,0.0158,50.0322,13.5335,-14.0660,9234.9122,0.9065,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9253.7375,0.3408,0.1904,0.1504,30.3004,0.1627,0.1590,0.0037,44.7404,16.6326,5.2918,9253.7375,14.2773,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9254.0783,29.0534,28.7140,0.3394,30.1223,30.4515,30.4361,0.0154,61.0322,13.9622,-16.2918,9254.0783,0.4584,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,9283.1317,0.3511,0.1867,0.1644,31.5204,0.1531,0.1503,0.0028,45.9410,15.4250,15.0912,9283.1317,14.2675,NA,NA
